Custid,Year_Birth,Dependents,Income,Rcn,Frq,Mnt,Clothes,Kitchen,SmallAppliances,HouseKeeping,Toys,NetPurchase,CatPurchase,Recomendation,DepVar,Gender_M,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Together,Marital_Status_Widow
4486,1968,1,78146.25,445,3,20.8,36,8,42,5,9,29,71,3,0,1,0,0,0,1,1,0,0,0
4491,1944,0,108615.15,93,28,1251.12,31,19,32,16,1,16,84,5,1,0,0,1,0,0,0,0,0,1
4496,1962,1,65647.05,91,9,122.72,37,11,20,19,13,40,60,4,0,0,1,0,0,0,0,1,0,0
4500,1962,1,76402.2,83,34,1268.8,40,2,42,6,10,43,57,5,0,0,1,0,0,0,0,0,1,0
4504,1960,1,64875.3,35,9,67.6,71,1,25,1,2,47,53,3,0,0,0,1,0,0,1,0,0,0
4508,1939,1,111842.85,73,29,1061.84,84,1,10,4,0,41,59,5,0,1,0,0,1,0,0,1,0,0
4512,1986,1,47981.85,81,29,938.08,47,4,40,2,7,50,50,5,0,1,0,0,0,0,0,0,1,0
4513,1950,0,93831.15,93,23,924.56,50,5,43,1,1,14,86,3,0,0,0,1,0,0,0,1,0,0
4517,1993,1,20545.35,6,10,31.2,14,16,21,32,17,62,38,5,0,0,0,0,0,0,0,0,0,0
4523,1984,1,24203.55,13,12,53.04,16,6,69,6,3,77,23,3,0,0,0,1,0,0,0,0,1,0
4526,1956,0,99637.65,64,41,1927.12,62,8,24,5,1,22,78,5,1,0,0,1,0,0,0,1,0,0
4528,1960,1,74062.83887289166,4,26,867.36,76,3,18,3,0,35,65,5,1,0,0,1,0,0,0,0,0,0
4530,1950,0,79717.05,23,21,795.6,43,6,47,4,0,14,86,4,0,0,0,0,0,1,0,0,1,0
4531,1992,1,33539.1,47,9,50.96,5,3,38,31,23,52,48,4,0,1,0,1,0,0,0,0,0,0
4532,1959,1,105506.1,32,23,936.0,81,2,14,2,2,29,71,4,0,1,0,0,1,0,0,0,0,0
4533,1958,0,98659.05,46,34,1527.76,51,3,27,5,15,29,71,5,0,0,0,1,0,0,0,0,0,0
4535,1996,0,39548.25,80,9,35.36,4,27,22,3,44,65,35,3,0,0,1,0,0,0,0,0,0,0
4543,1992,1,17599.05,86,11,38.48,10,14,40,3,33,56,44,3,0,0,0,1,0,0,0,0,1,0
4558,1946,0,95407.2,86,24,989.04,41,7,43,3,6,16,84,3,0,0,0,1,0,0,0,0,1,0
4563,1962,1,76389.6,28,24,611.52,77,0,17,1,4,61,39,2,0,1,0,1,0,0,0,0,0,0
4565,1967,1,82014.45,15,23,735.28,57,5,15,11,11,49,51,4,0,0,1,0,0,0,0,1,0,0
4570,1954,1,85850.1,86,30,1067.04,89,2,9,0,0,38,62,5,0,0,0,0,0,1,0,1,0,0
4581,1957,1,85136.1,89,32,1127.36,84,0,15,0,0,45,55,5,0,1,0,0,0,1,0,1,0,0
4582,1984,1,44432.85,43,11,60.32,54,4,39,1,2,59,41,4,0,1,0,0,1,0,0,1,0,0
4588,1960,1,73904.25,28,30,1055.6,83,1,15,1,1,38,62,4,1,0,0,0,1,0,0,0,0,0
4589,1939,0,104231.4,74,37,1665.04,34,19,34,10,3,20,80,5,0,0,1,0,0,0,1,0,0,0
4590,1960,1,69855.45,43,9,195.52,76,1,18,2,3,25,75,4,0,1,0,1,0,0,0,1,0,0
4595,1980,1,82511.1,95,14,265.2,81,0,14,3,2,54,46,4,0,0,0,0,0,1,0,0,1,0
4596,1963,1,67713.45,88,23,615.68,89,0,10,0,1,44,56,5,0,0,0,0,1,0,0,1,0,0
4597,1966,1,83426.7,47,30,1061.84,67,4,21,1,7,51,49,5,0,1,0,1,0,0,0,1,0,0
4599,1959,1,76653.15,87,20,622.96,33,18,38,1,10,33,67,3,0,1,0,0,0,0,0,1,0,0
4600,1981,1,59494.05,86,14,190.32,27,22,20,15,16,59,41,3,0,0,0,1,0,0,0,0,0,0
4601,1966,1,71159.55,31,12,191.36,59,3,30,0,8,39,61,4,0,0,0,0,1,0,0,0,1,0
4604,1953,1,74062.83887289166,88,40,1792.96,42,7,38,10,2,34,66,5,0,0,0,1,0,0,0,1,0,0
4608,1945,0,86600.85,76,32,1469.52,68,0,27,2,2,9,91,4,0,0,0,0,0,1,0,0,1,0
4613,1997,1,22486.8,30,9,38.48,2,4,14,25,55,46,54,3,0,0,1,0,0,0,0,0,0,0
4621,1953,1,93065.7,80,26,990.08,78,3,16,2,1,29,71,5,0,0,0,1,0,0,0,0,0,1
4630,1950,0,96715.5,90,22,927.68,18,8,41,19,13,9,91,3,0,0,0,1,0,0,0,0,1,0
4637,1948,0,88172.7,21,33,1534.0,54,1,40,2,3,12,88,5,0,1,0,0,1,0,0,0,1,0
4638,1952,1,97542.9,46,25,860.08,67,5,26,1,0,49,51,3,0,0,0,0,1,0,1,0,0,0
4652,1995,1,35799.75,50,12,47.84,6,29,15,25,25,68,32,2,0,0,1,0,0,0,0,0,0,0
4656,1939,1,133493.85,87,27,1067.04,63,1,31,2,4,49,51,4,0,1,0,0,1,0,0,1,0,0
4667,1976,1,65563.05,84,7,45.76,51,6,23,10,10,45,55,3,0,0,1,0,0,0,0,1,0,0
4669,1948,0,102802.35,42,28,1256.32,30,7,40,2,21,18,82,5,0,1,0,0,0,0,0,0,1,0
4673,1953,1,87451.35,13,23,792.48,17,17,34,17,16,29,71,4,0,1,1,0,0,0,0,0,0,1
4683,1972,1,71257.2,88,23,742.56,40,4,34,6,16,31,69,2,0,0,0,1,0,0,0,0,0,0
4685,1962,1,74525.85,18,6,42.64,70,2,23,5,0,41,59,4,0,0,1,0,0,0,0,1,0,0
4691,1959,1,96561.15,41,31,1328.08,55,5,30,5,5,22,78,5,0,0,0,1,0,0,0,0,0,1
4694,1986,1,42570.15,25,11,95.68,56,3,38,2,1,61,39,2,0,0,0,0,1,0,0,1,0,0
4702,1978,1,38713.5,27,13,96.72,83,2,13,1,1,66,34,3,0,0,0,0,1,0,0,1,0,0
4706,1949,0,104047.65,40,29,1328.08,30,17,41,4,9,19,81,5,0,0,0,0,1,0,0,0,1,0
4709,1948,0,93140.25,73,35,1729.52,45,4,33,9,9,11,89,4,0,1,0,0,1,0,0,1,0,0
4710,1948,0,100272.9,81,31,1469.52,42,2,53,2,1,15,85,5,0,0,0,1,0,0,0,0,1,0
4711,1974,1,70341.6,28,12,123.76,73,0,23,1,2,62,38,5,0,0,0,1,0,0,0,1,0,0
4721,1969,1,73189.2,24,31,1066.0,93,0,7,0,0,44,56,5,0,1,0,0,1,0,0,1,0,0
4731,1938,0,115510.5,96,24,1058.72,49,9,32,4,6,17,83,3,0,1,0,0,0,1,0,0,0,1
4735,1950,0,111720.0,65,42,2121.6,52,10,26,12,0,14,86,5,1,0,0,1,0,0,0,0,0,0
4744,1964,1,85251.6,61,26,809.12,78,1,20,1,0,52,48,5,0,0,0,1,0,0,0,1,0,0
4749,1982,1,65054.85,45,14,230.88,59,3,28,4,5,54,46,3,0,0,0,0,0,1,0,0,1,0
4751,1983,1,44202.9,48,11,59.28,48,7,31,8,6,66,34,2,0,0,0,1,0,0,0,1,0,0
4756,1988,1,42490.35,19,12,48.88,31,2,53,6,8,84,16,3,0,0,0,0,1,0,0,1,0,0
4757,1947,0,107760.45,38,35,1590.16,29,4,48,10,10,20,80,5,0,0,0,1,0,0,1,0,0,0
4760,1989,0,32580.45,29,6,37.44,55,11,19,9,6,32,68,4,0,0,0,1,0,0,0,0,0,0
4761,1944,0,118933.5,73,47,2505.36,69,2,25,2,3,7,93,4,1,1,0,1,0,0,0,0,0,1
4762,1971,1,74650.8,60,25,676.0,55,3,37,4,1,47,53,5,0,0,0,0,0,0,0,0,1,0
4764,1952,1,84271.95,28,9,193.44,45,16,22,14,3,25,75,2,0,0,0,1,0,0,0,1,0,0
4766,1981,1,53287.5,69,17,224.64,52,1,35,6,6,76,24,3,0,0,0,1,0,0,0,0,1,0
4767,1975,1,46837.35,58,9,30.16,25,11,37,22,5,52,48,3,0,1,0,0,0,0,0,1,0,0
4768,1955,1,94180.8,63,15,452.4,59,4,33,3,2,28,72,3,0,0,0,0,0,1,0,0,1,0
4769,1986,1,51940.35,23,19,310.96,42,4,39,2,13,65,35,5,0,0,0,1,0,0,0,0,0,0
4770,1955,0,101193.75,70,36,1453.92,36,19,30,5,10,50,50,4,0,1,0,1,0,0,0,1,0,0
4773,1949,0,80776.5,8,18,616.72,19,7,17,39,18,16,84,4,0,0,0,1,0,0,0,1,0,0
4775,1939,0,126393.75,12,48,2445.04,40,5,46,7,2,16,84,5,0,0,0,1,0,0,0,0,0,1
4790,1980,1,35234.85,52,10,36.4,66,0,26,4,4,52,48,4,0,0,0,0,0,0,0,0,0,1
4794,1993,1,23321.55,37,14,83.2,14,5,39,28,14,61,39,2,0,0,0,1,0,0,0,0,1,0
4800,1974,1,74484.9,40,6,42.64,73,2,21,3,0,53,47,4,0,0,0,1,0,0,0,0,0,1
4804,1961,1,104681.85,10,26,811.2,73,4,16,4,3,64,36,5,0,0,0,1,0,0,0,1,0,0
4808,1959,0,101278.8,14,21,678.08,51,12,12,19,7,45,55,5,0,1,1,0,0,0,0,1,0,0
4816,1945,0,110380.2,52,34,1603.68,50,8,35,3,3,30,70,5,1,0,0,1,0,0,0,1,0,0
4817,1952,1,86205.0,48,25,793.52,64,0,30,4,2,41,59,3,0,0,0,0,1,0,0,0,1,0
4821,1973,1,55834.8,77,10,42.64,45,2,37,15,1,59,41,4,0,0,1,0,0,0,0,1,0,0
4824,1939,0,126637.35,92,37,1929.2,25,20,38,14,3,14,86,5,0,0,0,0,0,1,0,1,0,0
4826,1980,0,67467.75,76,38,1522.56,71,3,14,8,4,39,61,5,1,0,0,1,0,0,0,1,0,0
4836,1977,1,35198.1,41,12,46.8,84,2,14,0,0,64,36,3,0,1,0,1,0,0,0,0,1,0
4837,1965,1,71346.45,26,19,404.56,94,0,5,1,0,45,55,4,0,0,0,0,1,0,0,1,0,0
4849,1987,1,49768.95,10,8,54.08,59,7,26,6,2,52,48,3,0,0,0,0,1,0,1,0,0,0
4864,1953,0,75418.35,26,31,1069.12,63,3,32,0,2,40,60,5,0,0,0,0,0,1,0,1,0,0
4866,1984,0,56176.05,84,21,514.8,65,4,23,5,4,54,46,4,0,1,0,0,1,0,0,0,1,0
4873,1948,1,93964.5,80,27,983.84,52,4,28,4,13,45,55,4,0,0,1,0,0,0,0,0,1,0
4874,1952,1,93106.65,17,22,796.64,47,20,10,21,2,29,71,5,0,0,0,0,0,0,0,1,0,0
4879,1942,0,127032.15,21,44,2249.52,38,5,20,3,35,18,82,5,0,1,0,1,0,0,0,1,0,0
4886,1971,1,69399.75,25,10,56.16,65,2,30,1,2,63,37,4,0,0,0,1,0,0,0,0,1,0
4888,1939,1,124813.5,79,48,2190.24,88,0,11,0,1,41,59,5,0,1,0,0,1,0,1,0,0,0
4890,1945,0,104972.7,10,27,1252.16,25,13,44,5,13,10,90,5,0,0,1,0,0,0,0,0,0,1
4891,1949,0,100803.15,72,40,1997.84,37,7,40,15,1,10,90,4,0,1,0,0,0,0,0,1,0,0
4897,1977,1,48418.65,47,9,33.28,71,3,23,2,1,62,38,4,0,0,0,1,0,0,0,1,0,0
4901,1961,1,94729.95,39,24,674.96,91,1,5,2,2,59,41,4,0,1,0,1,0,0,0,1,0,0
4902,1947,1,116599.35,66,33,1462.24,53,6,29,6,6,29,71,5,0,0,0,1,0,0,0,0,0,0
4912,1940,0,110714.1,74,17,629.2,41,9,40,1,9,12,88,4,0,0,0,1,0,0,0,0,1,0
4918,1953,1,91857.15,55,30,1199.12,61,2,24,2,10,29,71,5,0,0,0,1,0,0,0,0,1,0
4920,1940,0,105159.6,40,28,1265.68,47,1,43,4,5,11,89,5,0,0,0,1,0,0,0,1,0,0
4922,1941,0,105202.65,93,25,1130.48,40,4,29,15,12,14,86,5,0,0,0,0,0,0,0,1,0,0
4923,1968,1,83761.65,1,14,229.84,88,0,12,0,0,61,39,2,0,0,0,0,1,0,0,1,0,0
4927,1967,1,68394.9,20,10,154.96,38,5,47,5,4,40,60,5,0,0,0,1,0,0,0,0,0,0
4937,1947,0,95481.75,32,30,1263.6,21,14,45,16,4,28,72,5,0,0,0,0,0,0,1,0,0,0
4940,1968,0,66816.75,3,13,232.96,35,10,22,15,18,55,45,4,0,0,1,0,0,0,0,1,0,0
4942,1961,1,59793.3,38,16,313.04,84,1,14,1,1,43,57,4,0,0,0,0,0,1,0,0,1,0
4943,1993,1,35596.05,358,8,20.8,11,26,22,8,33,53,47,4,0,1,0,0,0,0,0,1,0,0
4945,1971,1,75395.25,4,16,318.24,36,4,46,8,6,41,59,5,0,0,0,1,0,0,0,1,0,0
4950,1988,1,35640.15,47,10,28.08,20,13,47,8,12,61,39,3,0,0,0,0,0,0,0,0,1,0
4960,1984,1,50435.7,34,9,46.8,46,11,23,10,9,58,42,5,0,1,0,1,0,0,0,1,0,0
4964,1962,1,70529.55,49,8,92.56,77,1,17,1,4,49,51,2,0,1,0,1,0,0,0,0,0,0
4969,1963,1,80223.15,38,25,739.44,24,31,18,21,5,46,54,5,0,0,0,0,0,0,0,1,0,0
4970,1997,1,37789.5,84,18,272.48,10,28,17,23,21,70,30,4,0,0,1,0,0,0,0,0,0,0
4971,1958,1,89263.65,72,9,230.88,83,1,8,3,5,21,79,2,0,0,0,0,1,0,0,1,0,0
4980,1960,1,84515.55,13,24,854.88,59,8,19,5,8,25,75,4,0,1,0,1,0,0,0,0,0,0
4983,1950,0,97572.3,84,32,1601.6,32,10,33,9,15,11,89,5,0,1,0,1,0,0,1,0,0,0
4986,1987,1,26873.7,32,8,42.64,35,1,22,18,23,35,65,4,0,0,0,0,0,1,0,0,0,0
4987,1943,1,93943.5,13,29,992.16,64,4,26,2,3,57,43,4,0,0,0,1,0,0,0,0,0,1
4993,1975,1,63994.35,54,7,34.32,65,1,23,7,4,54,46,2,0,0,0,1,0,0,0,0,0,0
5000,1997,0,33575.85,4,14,126.88,10,29,36,2,23,68,32,3,0,0,1,0,0,0,0,0,0,0
5002,1976,1,52863.3,54,9,57.2,48,6,25,2,19,51,49,4,0,0,0,1,0,0,0,1,0,0
5006,1990,1,34746.6,144,8,20.8,37,16,30,4,14,49,51,2,0,0,0,0,1,0,0,0,1,0
5007,1981,1,53508.0,97,10,121.68,51,12,23,3,11,33,67,4,0,0,0,0,1,0,0,1,0,0
5014,1956,1,92327.55,96,26,869.44,70,2,22,3,2,35,65,5,0,0,0,1,0,0,0,0,0,1
5015,1977,1,50771.7,91,16,266.24,81,1,17,0,1,57,43,4,0,1,0,0,1,0,0,1,0,0
5025,1990,1,22484.7,98,9,33.28,36,10,36,6,11,52,48,5,0,0,0,1,0,0,0,0,0,0
5026,1942,1,95305.35,63,33,1391.52,79,0,16,4,1,31,69,4,0,0,0,0,1,0,0,0,0,1
5027,1968,1,81812.85,75,19,459.68,67,4,24,3,3,44,56,3,0,0,0,1,0,0,0,0,1,0
5028,1990,1,40178.25,66,10,42.64,54,2,41,1,2,59,41,3,0,0,0,0,1,0,0,1,0,0
5036,1956,0,109363.8,11,23,929.76,69,2,25,3,2,30,70,4,0,0,0,0,1,0,0,1,0,0
5038,1994,1,18373.95,90,13,56.16,47,2,19,0,32,72,28,5,0,0,0,0,0,0,0,0,1,0
5046,1992,1,24762.15,482,9,11.44,24,19,18,24,16,66,34,5,0,0,0,1,0,0,0,0,1,0
5059,1993,1,39744.6,9,11,39.52,25,30,27,14,4,73,27,2,0,1,0,1,0,0,0,0,1,0
5060,1943,0,104629.35,31,36,1666.08,58,2,35,4,1,20,80,4,1,1,0,1,0,0,0,0,0,1
5066,1979,1,45824.1,20,9,40.56,77,5,16,1,0,49,51,2,0,0,0,1,0,0,0,1,0,0
5067,1945,0,91001.4,27,23,931.84,21,16,50,10,4,18,82,3,0,0,1,0,0,0,1,0,0,0
5072,1980,1,35246.4,379,8,10.4,45,5,41,5,4,60,40,5,0,0,1,0,0,0,0,0,1,0
5082,1980,1,63703.5,54,11,159.12,64,3,29,3,1,51,49,3,0,0,0,0,1,0,0,0,1,0
5084,1962,0,84616.35,55,12,227.76,88,1,9,1,1,50,50,3,0,0,0,1,0,0,0,0,0,0
5086,1965,1,92179.5,28,15,412.88,57,3,33,5,3,39,61,5,0,0,0,0,1,0,0,0,0,0
5087,1954,1,87369.45,69,15,358.8,66,2,23,7,2,34,66,2,0,0,0,1,0,0,1,0,0,0
5092,1961,1,68482.05,42,15,228.8,78,1,19,1,0,67,33,3,0,0,0,0,1,0,0,0,1,0
5103,1986,1,36471.75,65,11,66.56,57,5,28,4,6,46,54,2,0,0,0,1,0,0,0,0,1,0
5108,1960,1,73053.75,36,16,402.48,65,10,15,0,9,38,62,3,0,0,0,1,0,0,0,0,0,0
5109,1953,1,112585.2,49,27,1135.68,88,0,10,1,0,40,60,5,0,0,0,0,0,1,0,1,0,0
5113,1943,0,107932.65,30,31,1531.92,24,3,41,27,5,12,88,5,0,0,0,0,0,0,0,0,1,0
5116,1938,1,114563.4,67,23,809.12,34,7,29,25,5,41,59,4,0,1,0,1,0,0,0,1,0,0
5122,1989,1,45313.8,22,10,39.52,47,2,46,5,1,70,30,5,0,0,0,1,0,0,0,0,1,0
5125,1992,1,48348.3,64,5,41.6,25,27,28,15,5,29,71,3,0,0,0,1,0,0,0,0,0,0
5128,1960,1,77373.45,28,14,364.0,46,8,39,7,1,30,70,2,0,0,0,1,0,0,0,0,1,0
5132,1954,1,85865.85,33,19,558.48,70,2,21,2,4,35,65,4,0,0,0,0,1,0,0,0,1,0
5133,1978,1,83022.45,19,30,1132.56,72,1,25,1,1,44,56,5,0,0,0,0,0,1,0,1,0,0
5136,1941,0,133082.25,69,50,2692.56,34,4,49,6,7,12,88,4,1,0,0,0,1,0,0,1,0,0
5143,1995,1,28734.3,89,12,52.0,15,16,22,14,33,63,37,4,0,0,1,0,0,0,0,1,0,0
5145,1985,1,40305.3,41,11,61.36,42,5,31,7,15,61,39,4,0,0,0,1,0,0,0,1,0,0
5146,1982,1,46132.8,36,10,58.24,69,1,23,5,2,57,43,3,0,0,0,1,0,0,0,1,0,0
5148,1957,1,97655.25,55,21,627.12,29,5,18,46,3,42,58,4,0,0,1,0,0,0,0,0,1,0
5149,1957,1,89296.2,20,13,365.04,54,4,32,0,9,21,79,3,0,1,0,1,0,0,0,1,0,0
5153,1976,1,74746.35,58,13,226.72,59,7,29,5,1,42,58,4,0,0,0,0,0,0,0,0,0,0
5157,1960,1,73611.3,31,15,357.76,76,1,18,3,3,42,58,3,0,0,0,0,1,0,0,1,0,0
5162,1964,1,76568.1,31,23,625.04,67,0,23,7,2,52,48,4,0,0,0,0,0,0,0,0,1,0
5164,1995,1,37034.55,13,12,89.44,22,24,21,26,8,60,40,5,0,1,1,0,0,0,0,0,0,0
5168,1948,0,109786.95,75,30,1461.2,43,2,48,5,2,10,90,5,0,0,0,0,1,0,0,0,1,0
5169,1949,0,98537.25,40,33,1590.16,40,4,39,11,6,9,91,4,0,0,0,1,0,0,1,0,0,0
5171,1979,1,42411.6,513,5,14.56,61,1,29,4,5,39,61,2,0,0,0,1,0,0,0,0,0,1
5175,1979,1,46729.2,38,11,94.64,37,7,45,3,8,55,45,4,0,0,0,1,0,0,0,0,0,0
5178,1952,1,86480.1,42,17,399.36,55,4,26,4,11,38,62,2,0,0,0,1,0,0,0,1,0,0
5182,1962,1,97914.6,49,34,1394.64,91,1,6,0,1,48,52,4,0,0,0,1,0,0,0,0,0,0
5189,1949,0,102536.7,82,39,1932.32,56,9,29,5,2,13,87,5,0,0,0,0,1,0,0,0,1,0
5191,1984,1,61144.65,73,10,68.64,51,6,38,5,1,56,44,2,0,0,0,0,0,1,0,1,0,0
5192,1961,1,99577.8,96,27,921.44,89,0,9,1,0,52,48,5,0,0,0,0,0,1,0,0,0,1
5193,1987,1,35219.1,90,13,65.52,25,10,54,5,6,72,28,4,0,0,1,0,0,0,0,1,0,0
5197,1974,1,63119.7,17,6,66.56,44,27,20,9,0,29,71,5,0,0,0,1,0,0,0,1,0,0
5201,1951,1,93991.8,49,31,1253.2,70,6,16,4,4,29,71,5,0,1,0,0,0,0,0,1,0,0
5207,1954,1,100735.95,71,34,1527.76,25,18,38,17,2,33,67,5,0,0,0,0,0,0,1,0,0,0
5210,1950,0,107383.5,73,35,1662.96,33,12,37,11,7,20,80,5,0,0,0,0,0,0,0,0,0,0
5216,1943,0,115399.2,25,39,1990.56,17,12,30,40,1,12,88,5,0,1,0,0,0,0,0,1,0,0
5219,1977,1,52099.95,70,15,160.16,60,5,27,7,0,70,30,2,0,0,0,1,0,0,0,0,1,0
5230,1982,1,53719.05,89,12,70.72,44,5,41,5,4,69,31,4,0,1,0,1,0,0,0,1,0,0
5232,1946,0,119994.0,5,35,1733.68,36,12,21,13,18,17,83,5,0,1,1,0,0,0,0,0,1,0
5234,1945,1,110477.85,63,38,1535.04,76,0,22,0,1,53,47,5,0,0,0,1,0,0,0,1,0,0
5239,1965,1,68427.45,27,12,125.84,85,1,13,1,0,63,37,4,0,1,0,0,0,0,0,0,1,0
5246,1993,0,38535.0,41,10,36.4,12,24,37,13,14,69,31,3,0,0,0,1,0,0,0,0,0,0
5251,1964,1,86299.5,90,23,617.76,93,0,6,0,0,58,42,3,1,0,0,0,1,0,0,1,0,0
5258,1942,0,107158.8,27,36,1864.72,23,15,43,2,18,9,91,5,0,0,0,1,0,0,0,1,0,0
5260,1951,1,106849.05,91,26,993.2,42,1,34,14,8,36,64,4,0,0,0,1,0,0,0,1,0,0
5261,1941,0,109484.55,84,34,1670.24,78,0,19,2,1,16,84,5,1,0,0,1,0,0,0,1,0,0
5263,1994,1,41907.6,42,10,39.52,4,3,55,26,13,64,36,2,0,0,0,0,0,0,0,0,1,0
5282,1943,0,100051.35,86,27,1262.56,34,1,45,5,15,15,85,4,0,0,0,0,1,0,0,0,1,0
5283,1976,1,52581.9,66,7,27.04,65,3,28,1,3,45,55,3,0,0,0,0,1,0,0,0,0,0
5285,1957,1,94103.1,64,28,1120.08,42,13,27,17,1,38,62,5,1,0,1,0,0,0,0,0,0,0
5290,1945,1,104833.05,48,26,938.08,56,8,30,3,3,41,59,4,0,0,0,1,0,0,0,0,1,0
5293,1949,0,107094.75,4,32,1602.64,21,12,44,12,12,9,91,4,0,0,0,1,0,0,0,0,1,0
5294,1960,1,73738.35,15,25,797.68,56,6,26,3,10,34,66,4,0,0,0,1,0,0,0,1,0,0
5305,1945,0,96736.5,82,47,2318.16,59,1,35,5,0,16,84,4,0,0,0,0,1,0,0,1,0,0
5307,1966,1,71657.25,97,5,55.12,97,0,3,0,0,37,63,3,0,0,0,0,1,0,0,1,0,0
5312,1965,1,74458.65,88,10,93.6,82,1,12,3,2,44,56,5,0,0,0,0,0,0,0,0,1,0
5316,1970,1,59259.9,49,17,306.8,81,1,16,1,1,46,54,3,0,0,0,1,0,0,0,1,0,0
5318,1949,0,120880.2,44,39,1929.2,84,0,13,1,1,24,76,5,1,0,0,0,1,0,0,1,0,0
5320,1965,1,87259.2,98,13,227.76,47,16,19,17,1,47,53,2,0,1,0,1,0,0,0,0,1,0
5326,1957,1,68150.25,37,21,569.92,76,1,19,2,2,34,66,4,0,0,0,1,0,0,0,1,0,0
5330,1986,1,57351.0,2,9,43.68,24,16,54,5,0,68,32,3,0,0,0,1,0,0,0,0,0,0
5335,1984,1,61255.95,5,8,24.96,30,6,50,6,8,73,27,4,0,0,0,0,1,0,0,0,0,0
5340,1973,1,59340.75,42,22,509.6,48,0,48,3,1,58,42,5,0,0,0,0,0,0,0,1,0,0
5341,1956,1,95646.6,57,22,864.24,48,13,30,4,5,26,74,4,0,0,0,1,0,0,0,0,0,0
5342,1953,0,81392.85,58,37,1536.08,43,6,37,9,6,27,73,5,0,0,0,1,0,0,0,1,0,0
5344,1984,1,41540.1,106,7,19.76,48,8,19,3,22,39,61,3,0,1,0,1,0,0,0,1,0,0
5345,1972,0,84764.4,98,29,1200.16,45,2,30,4,19,30,70,5,0,0,0,1,0,0,1,0,0,0
5353,1954,1,98073.15,38,26,934.96,57,6,11,7,20,37,63,4,0,0,0,1,0,0,1,0,0,0
5380,1971,1,71295.0,42,10,122.72,70,2,26,1,1,52,48,3,0,1,0,0,0,1,0,1,0,0
5383,1956,1,99671.25,98,22,860.08,74,1,20,2,3,22,78,5,0,0,0,1,0,0,0,0,1,0
5384,1975,1,55856.85,20,12,126.88,57,7,22,8,6,55,45,4,0,0,0,1,0,0,0,1,0,0
5399,1988,1,35876.4,95,13,93.6,46,8,25,11,10,67,33,2,0,0,0,1,0,0,1,0,0,0
5401,1995,1,20672.4,1,13,66.56,5,31,33,8,24,65,35,2,0,1,1,0,0,0,0,0,0,0
5405,1993,1,24345.3,81,11,29.12,12,20,42,4,23,68,32,5,0,0,0,1,0,0,0,1,0,0
5407,1969,1,55790.7,67,8,36.4,86,2,9,2,1,56,44,5,0,1,0,1,0,0,1,0,0,0
5411,1958,1,95593.05,62,20,745.68,45,8,32,8,7,28,72,2,0,0,1,0,0,0,0,1,0,0
5413,1954,1,86844.45,33,38,1658.8,79,0,18,1,2,27,73,5,0,0,0,0,0,0,0,0,0,1
5414,1939,0,93289.35,64,25,1121.12,27,1,64,6,1,11,89,2,0,0,0,1,0,0,0,0,1,0
5417,1984,1,12957.0,91,10,20.8,46,4,39,7,4,67,33,5,0,1,0,0,0,0,0,1,0,0
5420,1995,1,22795.5,66,9,37.44,17,22,36,14,11,45,55,2,0,0,1,0,0,0,0,0,0,0
5425,1957,1,85839.6,1,23,855.92,46,0,23,9,21,24,76,4,0,0,0,1,0,0,0,0,0,0
5428,1963,1,85676.85,62,6,67.6,71,1,21,3,3,45,55,4,0,0,0,1,0,0,0,0,0,0
5434,1993,1,33065.55,83,8,28.08,16,15,29,35,5,50,50,5,0,0,0,1,0,0,0,0,0,0
5441,1968,1,53687.55,10,14,224.64,92,0,8,0,0,45,55,3,0,0,0,0,1,0,0,1,0,0
5447,1939,0,134477.7,2,34,1734.72,25,3,62,7,3,18,82,5,0,0,0,0,1,0,0,0,1,0
5449,1981,1,50498.7,89,12,126.88,44,4,40,4,8,60,40,2,0,1,0,1,0,0,0,0,1,0
5453,1983,1,60897.9,69,17,229.84,44,2,44,4,6,67,33,3,0,0,0,0,0,0,0,0,1,0
5457,1944,1,116688.6,3,24,938.08,67,2,30,1,0,35,65,2,0,0,0,1,0,0,0,0,1,0
5459,1972,1,67963.35,75,9,59.28,74,1,24,1,1,64,36,3,0,0,0,0,1,0,0,1,0,0
5460,1962,1,75202.05,36,19,407.68,77,1,19,1,2,54,46,3,0,0,0,1,0,0,0,0,0,0
5461,1937,0,120007.65,98,44,2249.52,55,1,34,6,4,16,84,5,0,0,0,1,0,0,0,0,0,0
5472,1995,1,34624.8,8,10,44.72,10,23,22,37,8,61,39,3,0,0,1,0,0,0,0,0,0,0
5476,1991,0,25461.45,11,7,20.8,8,29,14,7,42,55,45,2,0,0,1,0,0,0,0,1,0,0
5477,1962,1,87478.65,30,11,126.88,25,24,24,15,12,54,46,5,0,0,1,0,0,0,0,0,1,0
5480,1963,1,74062.83887289166,57,18,361.92,82,1,14,2,1,54,46,3,0,0,0,1,0,0,0,1,0,0
5493,1944,0,96328.05,32,16,570.96,37,11,38,2,12,13,87,4,0,0,0,1,0,0,0,0,0,0
5497,1970,0,65896.95,61,23,669.76,92,1,6,1,0,39,61,2,0,0,0,0,0,1,0,0,1,0
5505,1942,1,118204.8,43,26,919.36,79,1,18,2,0,43,57,5,0,1,0,1,0,0,0,1,0,0
5506,1990,0,37541.7,450,5,20.8,28,8,30,13,21,33,67,3,0,0,0,1,0,0,0,1,0,0
